"PROVINCIA","COMUNE","LOCALITA","TIPOLOGIA","TIPOLOGIA SECONDARIA" ,"DENOMINAZIONE","INDIRIZZO","NUMERO CIVICO","INTERNO","CAP","TELEFONO","FAX","EMAIL","SITO WEB","ZONA" ,"PISCINA","PISCINA COPERTA","RISTORANTE","PARCHEGGIO","SALA CONFERENZE","ARIA CONDIZIONATA","GIOCHI BIMBI","SAUNA","SOLARIUM","FITNESS","ANIMALI AMMESSI","CENTRO STORICO","ZONA FIERA","LAGO","AEROPORTO","AUTOSTRADA","IMPIANTI RISALITA","STAZIONE FS","MARE","TERMALE","PERIFERIA","COLLINARE","INGLESE","FRANCESE","TEDESCO","SPAGNOLO","CHIUSURA TEMPORANEA" ,"CODICE IDENTIFICATIVO","DATA ULTIMA MODIFICA","CLASSIFICAZIONE"
"BELLUNO","CORTINA D'AMPEZZO","","RIFUGIO","Rifugio alpino","FALORIA","Località Mónte Faloria","","","32043","0039(0)4362737","0039(0)4363356","faloria@dolomiti.org","www.cortinacube.it","dolomiti","Falso","Falso","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Falso",217,"29/04/2021",""
"BELLUNO","CORTINA D'AMPEZZO","","RIFUGIO","Rifugio alpino","LAGAZUOI","Località Lagazuoi Piccolo","","","32043","0039(0)436867303","0039(0)436867303","info@rifugiolagazuoi.com","www.rifugiolagazuoi.com","dolomiti","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",218,"29/04/2021",""
"BELLUNO","CORTINA D'AMPEZZO","","RIFUGIO","Rifugio alpino","MALGA RA STUA","Località Mónte de Ra Stua","","","32043","3339142206","","info@malgarastua.com","www.malgarastua.com","dolomiti","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso",220,"30/10/2020",""
"BELLUNO","CORTINA D'AMPEZZO","","RIFUGIO","Rifugio escursionistico","PEZIE' DE PARU'","località Pezié de Parù","","","32043","0039(0)436862068","","info@peziedeparu.it","www.peziedeparu.it","dolomiti","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso",28387,"30/10/2020",""
"BELLUNO","CORTINA D'AMPEZZO","","RIFUGIO","Rifugio alpino","POMEDES","Località Pomédes","","","32043","0039(0)436862061","","rifugio.pomedes@dolomiti.org","www.pomedes.com","dolomiti","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",221,"30/10/2020",""
"BELLUNO","CORTINA D'AMPEZZO","","RIFUGIO","Rifugio escursionistico","RIA DE SACO","Località Ria de Saco","","","32043","0039(0)436860907","0039(0)436868396","riadesaco@gmail.com","","dolomiti","Falso","Falso","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",229,"30/10/2020",""
"BELLUNO","CORTINA D'AMPEZZO","","RIFUGIO","Rifugio escursionistico","RIFUGIO OSPITALE","loc. Ospitale","1","","32043","04364585","","ospitaleristorante@gmail.com","www.ristoranteospitale.com","dolomiti","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",56600,"30/10/2020",""
"BELLUNO","CORTINA D'AMPEZZO","","RIFUGIO","Rifugio alpino","SCOIATTOLI","Località Mónte de Potór","","","32043","0039(0)436867939 - 00393338146960","0039(0)4364500","rifugio.scoiattoli@dolomiti.org","www.dolomiti.org/5torri","dolomiti","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso",223,"29/10/2020",""
"BELLUNO","CORTINA D'AMPEZZO","","RIFUGIO","Rifugio alpino","SON FORCA","Località Grava di Stounìes","","","32043","3881941559","","info@rifugiosonforca.it","","dolomiti","Falso","Falso","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso",227,"26/04/2021",""
"BELLUNO","PEDAVENA","CROCE D'AUNE","ALBERGO","Albergo","CROCE D'AUNE","Passo di Croce D'Aune","32","","32034","0439977000","","albergocrocedaune@virgilio.it","www.albergocrocedaune.it","belluno-feltre-alpago","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",4229,"03/02/2021","2 **"
"BELLUNO","DANTA DI CADORE","","ALBERGO","Albergo","AI TRE PINI","Via G. Marconi","36","","32040","0435650071","0435650071","info@hoteltrepini.it","www.hoteltrepini.it","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Vero","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",4088,"01/09/2020","3 ***"
"BELLUNO","DANTA DI CADORE","","APPARTAMENTI VACANZE","","RESIDENCE RAVINE","Borgata Ravine","6","1-2-3-4-5-6","32040","0421 1773441 3355617936","0421 1773441","costruzionitomasella@libero.it","","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",73600,"05/02/2021","3 Leoni"
"BELLUNO","DANTA DI CADORE","","BED AND BREAKFAST","","CAMERE DA BEPPE","Via XXIV Maggio","8","","32040","0435650145 - 3285693278","","camerebeppe@libero.it","","dolomiti","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",1401,"23/04/2021","2 Leoni"
"BELLUNO","ROCCA PIETORE","DIGONERA","ALBERGO","Albergo","DIGONERA","Località Digonera","16","","32020","0437529120","0437529120","info@hoteldigonera.com","www.hoteldigonera.com","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",4260,"15/09/2020","3 ***"
"BELLUNO","SAN VITO DI CADORE","DOGANA VECCHIA","ALBERGO","Albergo","DOGANA VECCHIA","Via P. F. Calvi","31","","32046","0436899023","0436899005","albergodoganavecchia@gmail.com","www.doganavecchia.it","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Vero","Falso","Falso",4316,"04/11/2020","2 **"
"BELLUNO","DOMEGGE DI CADORE","","ALBERGO","Albergo","ADELIA","Via Roma","93","","32040","0435 72028","","tommycadore@icloud.com","www.albergoadelia.it","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",4092,"30/11/2020","2 **"
"BELLUNO","DOMEGGE DI CADORE","","B & B","","SOGNOINCADORE","via San Rocco","35","","32040","+39 340 261 5176","","monicazonzin@gmail.com","","dolomiti","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",341102,"01/09/2020","3 Leoni"
"BELLUNO","DOMEGGE DI CADORE","","BED AND BREAKFAST","","B&B A CASA DI PIA","via Gorizia","16","","32040","+39 348 761 7794 - 348 761 7792","","danieladeppi@alice.it","","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso",290515,"14/09/2020","3 Leoni"
"BELLUNO","DOMEGGE DI CADORE","","BED AND BREAKFAST","","B&B DA BELTRANDI","VIA M. CIANI","10","","32040","+39 347 78 33 903","","robertoparacone@libero.it","","dolomiti","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",93200,"14/09/2020","3 Leoni"
"BELLUNO","DOMEGGE DI CADORE","","BED AND BREAKFAST","","B&B FRA ROSE E MUGHI","Via Cialoi","14","","32040","348-5128723","","lolly.ghedina@gmail.com","","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",99563,"11/06/2021","2 Leoni"
"BELLUNO","DOMEGGE DI CADORE","","BED AND BREAKFAST","","ROSSO DI SERA","Via P.F. Calvi","15","","32040","043572176","043572176","info@dolomitirossodisera.com","www.dolomitirossodisera.com","dolomiti","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso",111443,"16/11/2020","3 Leoni"
"BELLUNO","DOMEGGE DI CADORE","","CAMERE","","LE CAMBRE","località Cologna","","","32040","+39 (0)435 72 85 32","","info@campingcologna.com","","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",45880,"21/09/2020","2 Leoni"
"BELLUNO","DOMEGGE DI CADORE","","CAMPEGGIO","Campeggio","INTERNATIONAL DI COLOGNA","località Cologna","n. snc","","32040","0039(0)43572135  cell. 3398430143","0039(0)43572135","info@campingcologna.com","www.campingcologna.com","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",2676,"19/08/2020","2 **"
"BELLUNO","DOMEGGE DI CADORE","","RIFUGIO","Rifugio escursionistico","BAION - ELIO BONI","Località Baión - Col de San Piero","","","32040","0039(0)43576060","0039(0)43576060","rifugiobaion@gmail.com","www.rifugiobaion.it","dolomiti","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso",236,"30/10/2020",""
"BELLUNO","DOMEGGE DI CADORE","","RIFUGIO","Rifugio escursionistico","CERCENA'","Località Cercenà","","","32040","+39 340 73 50 46 9","","cercena@ilfruttodelcadore.it","","dolomiti","Falso","Falso","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",237,"30/10/2020",""
"BELLUNO","DOMEGGE DI CADORE","","RIFUGIO","Rifugio alpino","EREMO DEI ROMITI DEL MONTE FROPPA","Località Monte Froppa","","","32040","0435 72061","","barbaracastagnera@gmail.com","www.eremodeiromiti.it","dolomiti","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",47458,"29/10/2020",""
"BELLUNO","DOMEGGE DI CADORE","","RIFUGIO","Rifugio escursionistico","PADOVA","Località Pra di Tóro","","","32040","0039(0)43572488","","rifugiopadova@libero.it","www.rifugiopadova.it","dolomiti","Falso","Falso","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",238,"29/04/2021",""
"BELLUNO","SAN VITO DI CADORE","DONARIE'","ALBERGO","Albergo","OASI","Via Cesaletti","1","","32046","04369351","0436890610","info@hoteloasisanvito.com","www.hoteloasisanvito.com","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",4309,"13/08/2020","3 ***"
"BELLUNO","COMELICO SUPERIORE","DOSOLEDO","ALBERGO","Albergo","BELLAVISTA","Via di Piano","13","","32040","043568936","0435687203","bellavistacomelico@libero.it","www.bellavistacomelico.eu","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso",4013,"31/08/2020","2 **"
"BELLUNO","COMELICO SUPERIORE","DOSOLEDO","ALBERGO","Albergo","DOLOMITI","VIA ROMA","93","","32040","043568020","0435685123","info@comelicodolomiti.eu","www.comelicodolomiti.eu","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Vero","Falso","Falso","Vero","Falso","Vero","Falso","Falso",28490,"31/08/2020","3 ***"
"BELLUNO","COMELICO SUPERIORE","DOSOLEDO","APPARTAMENTI VACANZE","","DE MARTIN DEPPO ORESTE","Via Roma","93","N. B2","32040","+39 0435 68020","0039(0)435685123","info@comelicodolomiti.eu","www.comelicodolomiti.eu","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Vero","Vero","Falso","Vero","Falso","Vero","Falso","Falso",7331,"24/03/2021","2 Leoni"
"BELLUNO","FALCADE","","AGRITURISMO","","LA PICCOLA BAITA DI PESCOSTA FABRIZIO","Via Pians frazione Sappade","13","","32020","0437590491","0437592074","info@piccolabaita.net","","dolomiti","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",18601,"19/10/2020",""
"BELLUNO","FALCADE","","ALBERGO","Albergo","ALPINO","Via G. Garibaldi","13","","32020","0437507298","0437507298","info@albergoalpino.info","www.albergoalpino.info","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",4107,"01/09/2020","2 **"
"BELLUNO","FALCADE","","ALBERGO","Albergo","BELVEDERE","Via G. Garibaldi","24","","32020","0437599021","0437599081","info@belvederehotel.info","www.belvederehotel.info","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Vero","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso",4096,"01/09/2020","3 ***"
"BELLUNO","FALCADE","","ALBERGO","Albergo","DOLOMITI","Caverson","1","","32020","0437599060","0437509063"," info@caverson.it","www.caverson.it","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso",4109,"01/09/2020","2 **"
"BELLUNO","FALCADE","","ALBERGO","Albergo","GARNI IL DOLLARO","Via Focobon","64","","32020","0437599330 - 0437507290","0437599330","info@hotelildollaro.com","www.hotelildollaro.com","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",4112,"02/09/2020","3 ***"
"BELLUNO","FALCADE","","ALBERGO","Albergo","MIRAMONTI","Via Trieste","43","","32020","0437599514","04371830345","miramontihotel@tin.it","www.hotelmiramonti.info","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso",4114,"02/02/2021","3 ***"
"BELLUNO","FALCADE","","ALBERGO","Albergo","OMBRETTOLA","Via Palù","9","","32020","0437599464","0437509098","ombrettola@gmail.com","www.albergoombrettola.it","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Vero","Falso",4116,"02/09/2020","2 **"
"BELLUNO","FALCADE","","ALBERGO","Albergo","ORSA MAGGIORE","Via Trieste","3 - 5 - 7","","32020","0437503070","0437501368","reception@hotelorsamaggiore.info","www.hotelorsamaggiore.info","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso",4125,"30/10/2020","2 **"
"BELLUNO","FALCADE","","ALBERGO","Albergo","ORSA MAGGIORE","Corso Italia","57","","32020","0437503070","0437501368","reception@hotelorsamaggiore.info","www.hotelorsamaggiore.info","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Vero","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso",4123,"02/11/2020","3 ***"
"BELLUNO","FALCADE","","ALBERGO","Residenze turistico alberghiere","PANORAMA","LOCALITA' CAVERSON","2","","32020","0437599221","0437509377","info@panoramafalcade.it","www.panoramafalcade.it","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",46516,"14/04/2021","3 ***"
"BELLUNO","FALCADE","","ALBERGO","Albergo","PARK HOTEL ARNICA","Via Tabiadon di Canes","2","","32020","0437599523","0437599750","arnica@dolomiti.com","www.parkhotelarnica.com","dolomiti","Falso","Falso","Vero","Vero","Falso","Vero","Vero","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso",4095,"01/09/2020","4 ****"
"BELLUNO","FALCADE","","ALBERGO","Albergo","SAN GIUSTO - (temp. chiusa) ","Via Fioita","2","","32020","0437507311","0437507304","info@hotelfalcadesangiusto.com","www.hotelfalcadesangiusto.com","dolomiti","Vero","Vero","Vero","Vero","Falso","Vero","Falso","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Vero",4102,"09/06/2021","3 ***"
"BELLUNO","FALCADE","","ALBERGO","Albergo","SPORTHOTEL CRISTAL","Piazza Municipio","4","","32020","0437507356","0437509119","info@sporthotelcristal.net","www.sporthotelcristal.net","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso",4124,"01/09/2020","3 ***"
"BELLUNO","FALCADE","","ALBERGO","Albergo","STELLA ALPINA","Piazza Municipio","6","","32020","0437599046 - 347 2705009","0437599048","info@hotelstellalpina.com","www.hotelstellalpina.com","dolomiti","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso",4104,"01/09/2020","3 ***"
"BELLUNO","FALCADE","","APPARTAMENTI VACANZE","","APPARTAMENTI VILLA ELISA","Via Ferruccio Serafini Medaglia d'Oro","30","da 1A a 9A","32020","+39 340 0858 341","","appvillaelisa@gmail.com","","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso",7341,"17/03/2021","3 Leoni"
"BELLUNO","FALCADE","","BED AND BREAKFAST","","DE BIASIO SANDRA","Via Valbona","17","","32020","0437599157","0437599157","sandra.debiasio@libero.it","","dolomiti","Falso","Falso","Falso","Vero","Falso","Falso","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso",1407,"14/09/2020","2 Leoni"
